candidate_id,family,name,thesis,primary_role,market_scope,data_required,source_class,source_signal_class,mapping_status,discovery_status,validation_status,lockbox_status,prospective_status,live_decision_weight,capital_permission,claim_ceiling,notes
CUR_SUPPLY_CHAIN_NETWORK_BOTTLENECK_SANCTION_REROUTING,supply_chain_network_bottleneck,sanction_rerouting,sanction_rerouting,transmission_or_value_capture,equities|commodities|macro,input-output tables|company supply chain|capacity|orders|shipping,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_SUPPLY_CHAIN_NETWORK_BOTTLENECK_COMPONENT_SHORTAGE,supply_chain_network_bottleneck,component_shortage,component_shortage,transmission_or_value_capture,equities|commodities|macro,input-output tables|company supply chain|capacity|orders|shipping,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_SUPPLY_CHAIN_NETWORK_BOTTLENECK_SUPPLIER_FINANCIAL_DISTRESS,supply_chain_network_bottleneck,supplier_financial_distress,supplier_financial_distress,transmission_or_value_capture,equities|commodities|macro,input-output tables|company supply chain|capacity|orders|shipping,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_SUPPLY_CHAIN_NETWORK_BOTTLENECK_CUSTOMER_CONCENTRATION,supply_chain_network_bottleneck,customer_concentration,customer_concentration,transmission_or_value_capture,equities|commodities|macro,input-output tables|company supply chain|capacity|orders|shipping,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_SUPPLY_CHAIN_NETWORK_BOTTLENECK_NETWORK_SHOCK_PROPAGATION,supply_chain_network_bottleneck,network_shock_propagation,network_shock_propagation,transmission_or_value_capture,equities|commodities|macro,input-output tables|company supply chain|capacity|orders|shipping,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_SUPPLY_CHAIN_NETWORK_BOTTLENECK_NETWORK_COMMUNITY_ROTATION,supply_chain_network_bottleneck,network_community_rotation,network_community_rotation,transmission_or_value_capture,equities|commodities|macro,input-output tables|company supply chain|capacity|orders|shipping,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_SUPPLY_CHAIN_NETWORK_BOTTLENECK_PATENT_CHOKEPOINT,supply_chain_network_bottleneck,patent_chokepoint,patent_chokepoint,transmission_or_value_capture,equities|commodities|macro,input-output tables|company supply chain|capacity|orders|shipping,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_SUPPLY_CHAIN_NETWORK_BOTTLENECK_STANDARD_SETTING_CONTROL,supply_chain_network_bottleneck,standard_setting_control,standard_setting_control,transmission_or_value_capture,equities|commodities|macro,input-output tables|company supply chain|capacity|orders|shipping,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_SUPPLY_CHAIN_NETWORK_BOTTLENECK_LICENSE_ROYALTY_CAPTURE,supply_chain_network_bottleneck,license_royalty_capture,license_royalty_capture,transmission_or_value_capture,equities|commodities|macro,input-output tables|company supply chain|capacity|orders|shipping,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_SUPPLY_CHAIN_NETWORK_BOTTLENECK_REGULATORY_QUALIFICATION,supply_chain_network_bottleneck,regulatory_qualification,regulatory_qualification,transmission_or_value_capture,equities|commodities|macro,input-output tables|company supply chain|capacity|orders|shipping,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_SUPPLY_CHAIN_NETWORK_BOTTLENECK_CAPEX_RESPONSE_LAG,supply_chain_network_bottleneck,capex_response_lag,capex_response_lag,transmission_or_value_capture,equities|commodities|macro,input-output tables|company supply chain|capacity|orders|shipping,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_SUPPLY_CHAIN_NETWORK_BOTTLENECK_BOTTLENECK_RELEASE_INVALIDATION,supply_chain_network_bottleneck,bottleneck_release_invalidation,bottleneck_release_invalidation,transmission_or_value_capture,equities|commodities|macro,input-output tables|company supply chain|capacity|orders|shipping,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_FOREIGN_FLOW,ihsg_broker_controller_structure,foreign_flow,foreign_flow,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_BROKER_ACCUMULATION_PERSISTENCE,ihsg_broker_controller_structure,broker_accumulation_persistence,broker_accumulation_persistence,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_BROKER_COST_BASIS,ihsg_broker_controller_structure,broker_cost_basis,broker_cost_basis,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_BROKER_CLUSTER_CONCENTRATION,ihsg_broker_controller_structure,broker_cluster_concentration,broker_cluster_concentration,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_CONTROLLER_INVENTORY,ihsg_broker_controller_structure,controller_inventory,controller_inventory,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_FREE_FLOAT_SCARCITY,ihsg_broker_controller_structure,free_float_scarcity,free_float_scarcity,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_CROSSING_DETECTION,ihsg_broker_controller_structure,crossing_detection,crossing_detection,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_FAKE_RETAIL_DETECTION,ihsg_broker_controller_structure,fake_retail_detection,fake_retail_detection,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_DONE_DETAIL_LARGE_TRADE,ihsg_broker_controller_structure,done_detail_large_trade,done_detail_large_trade,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_BIG_VOLUME_ROLL_UP,ihsg_broker_controller_structure,big_volume_roll_up,big_volume_roll_up,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_BIG_VOLUME_ROLL_DOWN,ihsg_broker_controller_structure,big_volume_roll_down,big_volume_roll_down,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_BID_OFFER_ABSORPTION,ihsg_broker_controller_structure,bid_offer_absorption,bid_offer_absorption,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_OFFER_WALL_ABSORPTION,ihsg_broker_controller_structure,offer_wall_absorption,offer_wall_absorption,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_BOS_CONFIRMATION,ihsg_broker_controller_structure,BOS_confirmation,BOS_confirmation,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_FALSE_BREAKOUT,ihsg_broker_controller_structure,false_breakout,false_breakout,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_AUCTION_IMBALANCE,ihsg_broker_controller_structure,auction_imbalance,auction_imbalance,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_INDEX_REBALANCE_FLOW,ihsg_broker_controller_structure,index_rebalance_flow,index_rebalance_flow,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_RIGHTS_ISSUE_OVERHANG,ihsg_broker_controller_structure,rights_issue_overhang,rights_issue_overhang,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_PLACEMENT_OVERHANG,ihsg_broker_controller_structure,placement_overhang,placement_overhang,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_PLEDGED_SHARE_RISK,ihsg_broker_controller_structure,pledged_share_risk,pledged_share_risk,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_RELATED_PARTY_FLOW,ihsg_broker_controller_structure,related_party_flow,related_party_flow,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_IMPORT_DEPENDENCY,ihsg_broker_controller_structure,import_dependency,import_dependency,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_COMMODITY_BETA,ihsg_broker_controller_structure,commodity_beta,commodity_beta,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_RUPIAH_SENSITIVITY,ihsg_broker_controller_structure,rupiah_sensitivity,rupiah_sensitivity,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_DOMESTIC_LIQUIDITY,ihsg_broker_controller_structure,domestic_liquidity,domestic_liquidity,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_MARGIN_FINANCING,ihsg_broker_controller_structure,margin_financing,margin_financing,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_SHORT_SALE_CONSTRAINT,ihsg_broker_controller_structure,short_sale_constraint,short_sale_constraint,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_WARRANT_DILUTION,ihsg_broker_controller_structure,warrant_dilution,warrant_dilution,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_FREE_FLOAT_ADJUSTED_CAPACITY,ihsg_broker_controller_structure,free_float_adjusted_capacity,free_float_adjusted_capacity,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_BROKER_ROTATION,ihsg_broker_controller_structure,broker_rotation,broker_rotation,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_RETAIL_CROWDING,ihsg_broker_controller_structure,retail_crowding,retail_crowding,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_SUSPENSION_REOPENING,ihsg_broker_controller_structure,suspension_reopening,suspension_reopening,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_CORPORATE_ACTION_EVENT,ihsg_broker_controller_structure,corporate_action_event,corporate_action_event,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_CONTROLLER_SUPPORT,ihsg_broker_controller_structure,controller_support,controller_support,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_EARNINGS_REVISION_IHSG,ihsg_broker_controller_structure,earnings_revision_IHSG,earnings_revision_IHSG,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_VALUATION_GAP_IHSG,ihsg_broker_controller_structure,valuation_gap_IHSG,valuation_gap_IHSG,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_LIQUIDITY_ADJUSTED_MOMENTUM,ihsg_broker_controller_structure,liquidity_adjusted_momentum,liquidity_adjusted_momentum,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_BROKER_FLOW_X_MACRO,ihsg_broker_controller_structure,broker_flow_x_macro,broker_flow_x_macro,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_IHSG_BROKER_CONTROLLER_STRUCTURE_FULL_UNIVERSE_SURVIVORSHIP_GUARD,ihsg_broker_controller_structure,full_universe_survivorship_guard,full_universe_survivorship_guard,flow_value_capture_or_execution,IHSG,broker summary|done detail|order book|IDX filings|macro,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_MACRO_SURPRISE,event_news_sentiment,macro_surprise,macro_surprise,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_CENTRAL_BANK_TEXT_SURPRISE,event_news_sentiment,central_bank_text_surprise,central_bank_text_surprise,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_POLICY_PATH_SURPRISE,event_news_sentiment,policy_path_surprise,policy_path_surprise,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_GEOPOLITICAL_EVENT,event_news_sentiment,geopolitical_event,geopolitical_event,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_EARNINGS_NEWS,event_news_sentiment,earnings_news,earnings_news,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_FILING_EVENT,event_news_sentiment,filing_event,filing_event,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_INSIDER_PURCHASE,event_news_sentiment,insider_purchase,insider_purchase,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_INSIDER_SALE,event_news_sentiment,insider_sale,insider_sale,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_ACTIVIST_ENTRY,event_news_sentiment,activist_entry,activist_entry,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_13F_CHANGE,event_news_sentiment,13F_change,13F_change,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_BUYBACK_ANNOUNCEMENT,event_news_sentiment,buyback_announcement,buyback_announcement,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_ISSUANCE_ANNOUNCEMENT,event_news_sentiment,issuance_announcement,issuance_announcement,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_EVENT_NEWS_SENTIMENT_M_AND_A_PROBABILITY,event_news_sentiment,M_and_A_probability,M_and_A_probability,trigger_or_information_flow,all_markets,timestamped news|filings|events|attention,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
